customer_id,full_name,email,phone,address,date_of_birth,age,job,marital,education,has_default,balance,has_housing_loan,has_personal_loan,contact_type,last_contact_day,last_contact_month,last_contact_duration_sec,campaign_contacts,days_since_prev_contact,previous_contacts,previous_outcome,subscribed_deposit,country,zip_code,language
BM-02056,Pelayo Rodrigo Barón,teresacoleman@example.com,+34861281286,"911 Sydney Locks, Johnsonside, FM 39722",1994-10-06,31.0,services,single,tertiary,unknown,-2562.47,no,yes,cellular,9,sep,3394.0,28,100,4,unknown,no,ES,82784,it
BM-02057,Richard Fernandez,joel34@example.org,+39 03642959595,"5933 Martha Parkways, North Zacharybury, AL 77041",2004-11-07,999.0,retired,single,unknown,yes,2669.42,no,yes,telephone,31,aug,,6,690,7,other,no,AT,58518,en
BM-02058,Virginie de la Lambert,laetitia25@example.com,028 9018 0283,"Strada Finotto, 36 Piano 6, 38031, Campitello Di Fassa (TN)",1963-04-02,63.0,technician,married,unknown,unknown,-2959.31,no,yes,unknown,5,may,32.0,21,571,21,success,no,EE,54377,pl
BM-02059,Roman Udinesi,guyolivier@example.com,018562238,"Piazza Piccio, 85, 63837, Falerone (FM)",1978-01-22,48.0,self-employed,married,unknown,yes,-1377.81,yes,no,unknown,25,may,207.0,46,489,22,other,no,SK,66240,de
BM-02060,Alejandra Rico Ochoa,stephan66@example.com,+49(0)6240014462,"Glorieta de Olga Plana 12, Ceuta, 26084",1992-09-01,33.0,retired,married,secondary,unknown,810.42,yes,yes,telephone,19,oct,3523.0,29,195,12,other,no,GB,99156,it
BM-02061,Craig Clarke,wgaudin@example.net,03079624166,"Flat 43, Jason Island, Hughesview, B63 1TZ",1966-11-11,59.0,admin,divorced,unknown,yes,-941.87,yes,yes,unknown,12,jan,2620.0,23,871,1,unknown,no,MT,98821,nl
BM-02062,Eileen Losekann-Hellwig,gibbsjean@example.com,+49(0)5972 43894,"Pasadizo de Aitana Solera 19 Piso 8 , Vizcaya, 06297",1998-01-24,,admin,divorced,primary,unknown,-169.19,no,no,cellular,10,nov,2613.0,40,199,18,success,yes,MT,30100,pt
BM-02063,Robert-Gilles Tessier,alfredmuller@example.net,+33 (0)3 67 48 90 91,"Studio 43, Matthew Point, Graemestad, PR64 9XN",2008-03-23,18.0,management,married,secondary,yes,752.14,no,yes,cellular,2,apr,3949.0,42,394,4,unknown,no,GR,00603,it
BM-02064,Clare Brookes,ceciliagute@example.com,(912)765-4341x0012,"96, rue Roche, 97425 Gonzalez",1982-03-16,44.0,self-employed,married,unknown,no,-2330.36,yes,no,unknown,9,nov,730.0,1,456,11,other,no,NL,27962,pt
BM-02065,Zeki Adolph B.Eng.,talfaro@example.net,+33 (0)3 86 18 53 39,"Paseo Xavier Gámez 51, Salamanca, 32959",1964-02-19,62.0,entrepreneur,single,tertiary,unknown,1297.11,yes,yes,telephone,3,jun,2763.0,26,514,17,success,no,LU,79380,pl
BM-02066,Univ.Prof. Elfriede Lange MBA.,kimberlymartinez@example.org,+1-585-222-1458x79437,"rue Henriette Perrot, 09428 Saint PierreBourg",1989-07-23,36.0,student,married,unknown,yes,8149.54,yes,no,cellular,18,sep,2528.0,21,16,20,success,no,GB,74508,en
BM-02067,Adrián Gibert-Bru,gutierreztracy@example.com,523.405.5853,"Tina-Bolnbach-Allee 34-79, 89950 Bergzabern",1966-03-03,60.0,blue-collar,single,tertiary,yes,-1267.6,yes,yes,cellular,25,dec,1164.0,21,14,9,success,no,IT,81247,pt
BM-02068,Mr. Richard Chambers,adelaida34@example.net,+34708 876 225,"Schuchhardtstraße 90-60, 38265 Celle",1943-09-12,82.0,entrepreneur,single,secondary,no,-3015.7,no,no,unknown,15,jan,,11,575,17,success,no,CZ,27220,de
BM-02069,Juliette Mercier,trottatatiana@example.net,+34988 76 43 87,"Callejón Jenny Gelabert 5 Apt. 45 , Valencia, 43754",1960-05-22,65.0,self-employed,single,tertiary,yes,162.78,no,no,cellular,11,jun,2628.0,34,78,22,failure,no,EE,78577,
BM-02070,Humberto Jenaro Guillen Aguilar,campostrinidad@example.org,00223293221,"Flat 43, Vanessa Locks, East Ryanmouth, L9 1WW",1954-06-22,71.0,self-employed,married,primary,unknown,-2446.9,yes,yes,unknown,21,nov,1874.0,10,280,11,other,no,GB,91466,pt
BM-02071,Ninetta Metella-Panicucci,andrewsbrandon@example.com,+49(0)5260658694,"Flat 03, Patel Run, North Christineside, SY9 9RH",1990-04-03,36.0,blue-collar,single,secondary,yes,-2993.77,no,no,telephone,22,apr,436.0,43,283,21,other,no,LT,64582,en
BM-02072,Jacinta Múgica Criado,vilarvanesa@example.com,3384913070,"Schülerstraße 895, 97486 Gütersloh",1974-03-07,52.0,retired,divorced,unknown,unknown,1557.64,no,no,telephone,11,jul,,11,388,19,success,no,FI,31490,fr
BM-02073,Ulf Hermann,hannah04@example.org,+33 (0)7 66 74 45 78,"7446 Anderson Orchard, West Dustinview, TN 79421",1987-06-23,38.0,unemployed,divorced,secondary,no,608.92,yes,yes,telephone,26,oct,3928.0,31,414,25,unknown,no,GR,69070,pt
BM-02074,María Cristina Corbacho Pedro,johnsonalex@example.net,(474)722-6976x49472,"506 Bradley Extension, Chambersmouth, VT 73765",1941-08-17,84.0,housemaid,single,primary,yes,-2950.26,yes,yes,cellular,9,sep,2466.0,16,839,5,failure,no,SE,08359,es
BM-02075,Sandro Vollbrecht,luciemarion@example.net,+33 3 79 89 66 11,"756, chemin Berger, 58343 Berger-sur-Duhamel",1965-04-29,60.0,blue-collar,divorced,primary,unknown,1183.36,no,no,unknown,17,nov,352.0,30,757,24,unknown,no,DE,35755,en
BM-02076,Paula Coles,mpozuelo@example.net,0131 4960405,"Hölzenbecherweg 5/8, 15637 Belzig",,78.0,technician,married,unknown,no,-1285.84,yes,yes,cellular,7,jan,2982.0,16,830,11,unknown,no,NL,06749,fr
BM-02077,Margaret Stout,graziellanitto@example.net,3660045944,"Ella-Haering-Allee 62/36, 27965 Wertingen",1997-06-02,28.0,housemaid,married,primary,no,5384.97,no,no,cellular,22,jan,2701.0,41,960,18,other,yes,BG,95868,pl
BM-02078,Concetta Zetticci,steinbergmarian@example.org,04 43 15 69 19,"Viale Pomponio, 454 Appartamento 11, 63848, Petritoli (FM)",1956-11-12,69.0,admin,divorced,primary,unknown,3286.01,yes,yes,cellular,23,apr,,4,765,10,unknown,no,LT,28487,de
BM-02079,Itziar Marí Amo,vbradley@example.org,04 50 94 37 27,"Flat 86O, Jordan Roads, North Howardbury, B2J 6TF",1961-07-31,64.0,blue-collar,divorced,tertiary,unknown,1397.53,yes,yes,telephone,29,mar,1507.0,6,212,7,unknown,yes,LU,23166,it
BM-02080,Annetta Donarelli,santos43@example.net,+44116 496 0963,"Flat 41H, Gerard Forge, Finchchester, S8A 4TJ",,75.0,retired,married,unknown,unknown,1606.74,yes,yes,unknown,11,aug,809.0,8,131,11,unknown,no,AT,21546,
BM-02081,Dr. Svenja Adler,adelindefechner@example.net,+39 098406379,"447, avenue Paulette Dijoux, 08147 Texier",1979-09-01,46.0,management,single,tertiary,yes,1505.64,yes,yes,unknown,6,jul,1390.0,39,153,13,unknown,no,GR,42647,en
BM-02082,Gavin Ball,gerard71@example.net,01233171617,"8713 Michael Lane, Heatherfort, NJ 73452",1977-08-30,48.0,services,single,primary,yes,894.5,yes,no,cellular,18,sep,288.0,31,499,4,failure,no,DE,18623,de
BM-02083,Léon Chauvet,pmies@example.com,083283319,"326 Taylor Prairie, North Danielfurt, M2 2WB",,19.0,unemployed,divorced,secondary,yes,-1253.75,yes,yes,cellular,3,jan,3571.0,13,624,14,other,no,RO,54174,fr
BM-02084,Miss Barbara Butler,stephanie35@example.net,+49 (0) 4989 649933,"12492 Joseph Hollow Apt. 990, Williamberg, PA 11305",,65.0,self-employed,divorced,tertiary,no,,no,no,unknown,29,feb,1010.0,45,42,25,unknown,no,MT,83583,fr
BM-02085,Andrée Lenoir,valentinecamus@example.net,787.865.6941x770,"13, avenue de Lebon, 61867 Pascal",2005-09-11,20.0,self-employed,single,primary,yes,848.75,yes,no,unknown,14,nov,6.0,26,639,21,success,no,SE,19963,es
BM-02086,Cristina Dörr,gpage@example.com,+39 052147459,"Studio 51, Collins Mills, New Amybury, HP4 8WZ",1938-02-09,,housemaid,single,secondary,yes,,yes,no,unknown,3,mar,3876.0,21,748,16,unknown,no,HU,47057,
BM-02087,Walli Höfig B.A.,carlota86@example.org,001-377-307-7012x4322,"Avenida Timoteo Solana 31 Piso 6 , Castellón, 42887",1993-10-13,32.0,unemployed,divorced,primary,unknown,-145.01,yes,yes,telephone,6,aug,168.0,28,844,20,success,no,NL,96837,fr
BM-02088,Joyce Hawkins,hans-hinrich81@example.com,+34 846348022,"6 Harris Via, Lake Natashamouth, L6C 2UD",1958-06-03,67.0,admin,divorced,unknown,unknown,-300.08,yes,no,unknown,6,may,1280.0,36,442,8,success,yes,FI,53270,pt
BM-02089,Mary Barlow,thomasnormand@example.com,(907)564-4410,"Rotonda Luna, 9, 13028, Scopello (VC)",1943-03-27,83.0,entrepreneur,single,primary,yes,413.93,no,yes,unknown,31,aug,3388.0,13,234,6,success,no,CZ,15269,pl
BM-02090,Prof. Rebecca Drub,gastonecapone@example.com,+39 3477307172,"Flat 86U, Boyle Flat, North Brandonburgh, E4E 9ST",1982-01-07,44.0,services,married,secondary,no,4177.08,no,no,telephone,9,jul,1217.0,1,153,6,success,no,PL,91426,pt
BM-02091,Dragan Kobelt,matthew46@example.org,(0808)1570649,"Canale Puccini, 7 Appartamento 9, 06122, Perugia (PG)",1968-06-07,57.0,blue-collar,single,primary,yes,-2550.45,no,yes,unknown,29,apr,1364.0,49,652,19,other,yes,SE,61713,de
BM-02092,John Holt,lynn08@example.com,+34806250044,"Flat 18, Elliot Pass, New Abigail, B6 5PU",2001-02-18,25.0,unemployed,married,primary,unknown,3052.11,yes,no,cellular,8,apr,1578.0,32,436,18,success,no,NL,58449,it
BM-02093,Ing. Insa Mangold B.Eng.,adrienne61@example.org,+34876 943 408,"Viale Livio, 1, 25076, Odolo (BS)",1963-08-30,62.0,unemployed,married,primary,yes,3061.7,yes,yes,cellular,4,jul,3683.0,29,727,24,other,no,GB,47534,en
BM-02094,Tyler Gardner,gabrielacordoba@example.com,0472492723,"Claire-Hölzenbecher-Gasse 3-4, 42311 Hünfeld",1957-09-26,68.0,entrepreneur,single,unknown,yes,-787.8,no,no,unknown,19,jun,351.0,19,205,22,success,no,SE,04602,
BM-02095,Emmanuelle Vidal,acollier@example.org,+34732 11 10 96,"Weihmannstr. 58/98, 99602 Griesbach Rottal",1960-10-10,65.0,student,married,tertiary,unknown,4511.31,no,no,telephone,10,may,3852.0,36,123,20,unknown,no,FR,26280,pl
BM-02096,Charles Pinto,larocheluce@example.org,510.555.9978,"Viale Olivetti, 97, 58043, Castiglione Della Pescaia (GR)",1996-10-27,29.0,services,single,primary,no,-3451.92,no,no,cellular,19,jul,733.0,30,608,11,other,no,SI,46197,it
BM-02097,Prof. Rita Thanel,diane17@example.org,247.653.4860,"997 John Gateway, Lake Sarafurt, HI 17325",2000-10-29,25.0,management,single,unknown,unknown,-3255.05,no,no,cellular,1,mar,1933.0,48,-1,8,failure,no,LT,23223,nl
BM-02098,Raymond Fabre,fwalker@example.net,(734)359-8467,"Jennifer-Lorch-Weg 3, 44728 Dachau",1973-08-05,52.0,blue-collar,single,unknown,no,-573.63,no,no,unknown,9,jan,502.0,16,388,2,unknown,yes,CY,47945,en
BM-02099,Jeremy Ingram,masonhenry@example.net,0321999766,"Junckweg 824, 54047 Querfurt",1949-08-09,76.0,retired,divorced,primary,yes,-1999.69,yes,yes,unknown,23,jan,269.0,10,760,17,failure,no,SI,38313,
BM-02100,Jennifer Elliott,penelopemallet@example.com,096352873,"14, rue Ledoux, 79871 Rossi-sur-Lopes",1952-02-04,74.0,admin,single,tertiary,unknown,-2391.24,no,yes,cellular,5,dec,2195.0,15,830,11,unknown,no,NL,74362,en
BM-02101,Concha Frías Iglesias,paertzeltkarl-wilhelm@example.com,083521490,"Loosgasse 7545, 28207 Mallersdorf",1969-09-25,56.0,housemaid,divorced,tertiary,yes,5378.93,yes,no,telephone,3,apr,3862.0,5,397,10,unknown,no,MT,97693,de
BM-02102,Nanni Baggio,gcurtis@example.net,00844 701019,"Rambla de Poncio Bartolomé 78, Soria, 21693",1989-01-29,37.0,admin,married,primary,yes,1170.33,yes,yes,unknown,7,mar,1978.0,6,744,7,failure,yes,DE,41494,en
BM-02103,Ramona Velázquez Aguilera,corinneehlert@example.com,+1-794-808-3513x5479,"Studio 55, Kelly Route, Tomchester, CR9 7GD",1969-04-18,57.0,self-employed,married,primary,yes,-415.21,no,yes,cellular,28,feb,3807.0,24,402,18,unknown,no,ES,09856,pl
BM-02104,Frau Evamaria Holsten B.A.,flormartina@example.net,(020) 7496 0061,"977 Nolan Flats, Adamsport, W1E 2HN",1998-08-16,27.0,self-employed,single,unknown,no,3613.67,yes,yes,telephone,12,nov,1577.0,30,751,9,unknown,no,US,04484,pt
BM-02105,Jörg Gertz,xavier41@example.com,037177271,"boulevard Marianne Bouchet, 95956 Maréchal-sur-Gilbert",2003-10-25,22.0,entrepreneur,married,primary,unknown,3730.87,no,no,cellular,18,nov,1546.0,5,753,7,other,no,GB,23992,pl
BM-02106,Grace Smith,simone97@example.org,3240534674,"Rambla de Seve Arnau 718 Piso 6 , León, 07243",2000-02-27,26.0,services,married,primary,unknown,2227.4,yes,no,unknown,18,sep,3198.0,47,423,25,unknown,no,CY,63175,es
BM-02107,Susan Denis,celine46@example.com,00155986284,"Rotonda Montalcini, 1, 20814, Valera (MB)",1975-11-08,50.0,technician,married,unknown,yes,550.17,no,no,unknown,6,jul,1441.0,45,605,3,success,no,RO,50954,nl
BM-02108,Wayne Lord,prudencia81@example.org,697-632-9550x0511,"19, rue de Costa, 64144 Carpentiernec",1984-03-30,42.0,technician,single,primary,no,2266.71,yes,yes,unknown,18,sep,2082.0,15,279,0,failure,no,LT,85606,pt
BM-02109,Evaristo Molins Tamarit,dehmeldagmar@example.org,09324408369,"Heidelore-Gude-Gasse 57-48, 51970 Tübingen",1943-08-03,82.0,self-employed,single,unknown,yes,3301.42,yes,no,unknown,6,aug,971.0,9,115,0,unknown,no,PT,33898,pl
BM-02110,Nydia España-Quintanilla,damiano76@example.org,(0808) 157 0698,"Rambla de Evaristo Gilabert 41, Cádiz, 15821",1950-07-16,75.0,management,single,tertiary,no,-2158.79,yes,no,telephone,10,sep,9.0,31,513,18,other,yes,FR,77719,nl
BM-02111,Román Mariscal Armas,tarchettifederica@example.com,712.243.7152,"Via Bellucci, 372 Piano 6, 21053, Castellanza (VA)",1992-02-22,34.0,services,divorced,secondary,yes,4395.72,no,no,unknown,26,jul,1267.0,15,561,17,unknown,no,LU,20065,it
BM-02112,Manu de Carranza,chus87@example.net,+34 815 93 10 20,"Vicolo Barsanti, 21 Piano 9, 43013, Pilastro (PR)",1981-05-04,44.0,management,divorced,unknown,yes,-1280.37,yes,no,unknown,13,may,1110.0,9,548,14,failure,yes,BE,38410,it
BM-02113,Patrick du Jourdan,esantos@example.org,+1-249-635-3873x836,"96 Stokes Island, Brooksfurt, B8U 1HN",1995-12-15,30.0,unemployed,single,primary,no,2718.48,yes,yes,unknown,11,feb,667.0,48,628,8,unknown,no,SK,77580,it
BM-02114,Lorraine Gautier,colomeradoracion@example.net,+34614 238 619,"Junckstr. 98/19, 52758 Diepholz",1965-09-17,60.0,admin,married,tertiary,yes,2217.15,no,no,cellular,8,jun,652.0,29,37,6,failure,yes,DE,24551,it
BM-02115,Leandra Sureda Calatayud,crawfordjake@example.net,(503)721-8708x581,"Vicolo Calbo, 516, 21046, Malnate (VA)",1954-09-24,71.0,unemployed,divorced,primary,yes,508.05,no,yes,telephone,8,oct,2217.0,16,785,16,other,no,LV,94899,fr
BM-02116,Nicole-Sabine Gimenez,catherine85@example.net,+39 07369472252,"Striebitzweg 3/4, 47878 Gräfenhainichen",1970-06-13,55.0,student,single,secondary,yes,-2760.26,yes,no,telephone,31,feb,919.0,24,892,4,unknown,no,NL,98620,
BM-02117,Leah Davies,julesmoreau@example.net,+34844 884 784,"Thiesstr. 1/1, 03969 Karlsruhe",1987-10-22,38.0,student,divorced,primary,yes,1152.38,no,yes,cellular,2,dec,,39,99,23,unknown,yes,SE,01861,pt
BM-02118,Richard Millet,qwilliams@example.com,+441214960222,"149, avenue Maryse Roux, 74456 Coulon",1948-10-06,77.0,technician,married,primary,yes,2624.73,no,yes,cellular,4,oct,2021.0,48,83,24,success,no,ES,54982,pl
BM-02119,Jérôme Hervé,marcelinoblanca@example.org,(0141)4960824,"935, rue Roland Schmitt, 78667 Saint André",2007-05-12,18.0,student,married,secondary,yes,634.05,yes,no,telephone,10,aug,1684.0,42,517,8,unknown,no,SE,97224,pl
BM-02120,Durante Tosi,ogreene@example.com,(02459) 84500,"Pasaje Emilio Calvo 67, Soria, 29499",1967-11-11,58.0,admin,divorced,unknown,yes,5202.36,no,no,telephone,1,oct,,18,293,9,failure,no,RO,21693,es
BM-02121,Eleuterio Villena Gordillo,margauxblanchard@example.org,+1-210-722-0046x39337,"Rambla de Nazaret Balaguer 83 Apt. 04 , Córdoba, 38182",2001-08-27,24.0,services,married,unknown,no,5502.33,no,no,cellular,2,jul,,8,586,5,success,no,HU,28273,es
BM-02122,Antony Iqbal,aalmeida@example.org,+34800588346,"Flat 0, Nicholls Shoals, Ianville, CW9P 3FZ",2000-03-20,26.0,entrepreneur,single,secondary,yes,504.77,yes,no,unknown,14,aug,850.0,44,546,23,other,no,NL,70581,de
BM-02123,Albert Harper,alexandria52@example.org,058868626,"Ackermannring 70-71, 31846 Marienberg",1943-02-21,83.0,management,married,primary,yes,,yes,yes,unknown,4,sep,554.0,20,759,11,success,yes,EE,76128,es
BM-02124,Lindsay Walker,leigh40@example.net,+33 2 79 38 21 75,"67, boulevard Maillet, 67913 Chartiernec",2004-01-26,22.0,self-employed,married,secondary,no,191.67,yes,yes,unknown,28,mar,1608.0,25,507,21,failure,no,ES,76079,nl
BM-02125,Alejandra Ocaña Real,ryan90@example.com,0961330638,"78178 Williams Overpass Suite 021, Alexahaven, TN 93145",,75.0,student,divorced,tertiary,yes,4370.61,no,yes,telephone,29,may,1168.0,16,69,23,unknown,no,LV,89567,pt
BM-02126,Encarnacion Galan Ros,rolandverdier@example.net,05887489806,"45, rue Richard, 40721 Bertinboeuf",1974-12-05,51.0,entrepreneur,single,unknown,yes,-1366.13,yes,yes,unknown,24,sep,2023.0,2,838,10,failure,yes,HU,82895,es
BM-02127,Conny Martin,burkhard34@example.org,+34 927860663,"rue de Simon, 79628 Devaux",1962-07-02,63.0,housemaid,divorced,primary,yes,-1009.16,no,no,cellular,15,oct,323.0,43,687,8,success,no,LV,11750,it
BM-02128,Hugues Rey de la Gomes,gabrielebluemel@example.com,+34 944991664,"Unit 5045 Box 4831, DPO AE 45169",1941-06-28,84.0,entrepreneur,divorced,primary,unknown,9755.8,yes,no,cellular,10,may,2580.0,7,353,18,failure,yes,HU,36643,pt
BM-02129,Dan Talavera Anguita,sandyziegert@example.org,+34924 225 235,"Strada Isabella, 5, 80047, Casilli (NA)",2002-02-22,24.0,technician,divorced,primary,unknown,-370.21,yes,no,unknown,13,dec,2322.0,27,276,20,other,no,AT,68287,it
BM-02130,Dipl.-Ing. Hansjoachim Hande B.A.,gioacchino37@example.com,+44(0)141 4960374,"Rambla Jaime Santana 12, Córdoba, 49984",1949-11-07,76.0,blue-collar,divorced,tertiary,unknown,4070.03,no,no,cellular,8,apr,1221.0,14,813,8,success,yes,ES,31939,fr
BM-02131,Edelmira Ricart-Rueda,torquatoscalfaro@example.com,+34 987 15 44 21,"Studio 0, Bryan Spur, Kaurville, BD5 5FD",1962-04-01,64.0,unemployed,single,tertiary,unknown,-507.54,no,no,cellular,26,mar,684.0,38,267,20,failure,no,FR,24148,fr
BM-02132,Ing. Slawomir Kaul,zperrot@example.com,(0116) 496 0652,"20013 Jones Extension, South Lukeville, MN 91160",1990-02-25,36.0,admin,divorced,tertiary,unknown,-882.99,no,yes,unknown,15,may,2727.0,15,667,19,other,no,AT,10170,pt
BM-02133,Gérard Le Klein,canetesoledad@example.org,0721929828,"Acceso de Paca Rosselló 226 Apt. 04 , Murcia, 25322",1958-05-14,67.0,entrepreneur,single,secondary,unknown,4332.66,yes,no,cellular,29,dec,,36,874,1,unknown,no,ES,09264,pl
BM-02134,Michael Ramsey,nathhamel@example.com,07354 15941,"Felicia-Jessel-Platz 9, 57439 Melsungen",2001-11-07,24.0,technician,divorced,unknown,no,8959.14,no,no,cellular,16,apr,728.0,13,301,20,failure,no,GR,33533,de
BM-02135,Théodore Bouvet-Gay,beatricemarenzio@example.net,+39 08627433506,"Kohlallee 711, 51174 Bremen",1982-10-27,43.0,student,married,primary,no,82.18,no,no,telephone,11,feb,1885.0,14,660,21,other,no,BE,53929,nl
BM-02136,Francesca Morris,lucenajoaquin@example.net,001-470-737-7456,"2 Brandon Park, Elliottfurt, WD0 6DE",1988-12-25,37.0,admin,divorced,unknown,yes,11616.67,no,yes,telephone,17,jun,673.0,2,788,11,other,yes,CZ,40866,en
BM-02137,Hans-Herbert Dörr,chughes@example.net,+44(0)121 4960646,"263 Yates Vista, Wallborough, NC 59563",1938-08-25,87.0,retired,married,primary,unknown,-1965.9,yes,no,unknown,9,aug,2138.0,36,938,9,failure,no,FR,88824,en
BM-02138,Leone Caironi-Monteverdi,lucas08@example.org,03935 41281,"Contrada Sgalambro, 72 Piano 4, 86077, Santa Maria Oliveto (IS)",1964-07-30,61.0,admin,married,secondary,no,-2763.24,yes,no,cellular,6,may,1264.0,17,625,4,other,no,LT,69066,pl
BM-02139,Michèle Labbé,katherine24@example.net,+49(0)9934547664,"9055 Lori Turnpike, East Melindahaven, MD 53167",1950-01-01,76.0,student,married,primary,yes,5227.18,no,yes,cellular,7,may,564.0,48,170,20,failure,no,PL,86175,nl
BM-02140,Mr Kenneth Williams,tony59@example.com,(362)746-0499,"Via de Felipa Sans 296, Albacete, 14664",1992-02-01,34.0,management,married,unknown,no,2411.94,no,yes,telephone,13,dec,3486.0,27,231,0,failure,no,IT,96486,pl
BM-02141,Cheyenne Tanner,jleclercq@example.org,+34876278788,"9243 Jones Gardens Suite 258, Lydiahaven, NM 90544",1988-10-13,37.0,blue-collar,single,unknown,yes,2367.4,no,no,cellular,3,jul,3012.0,44,585,12,success,no,LT,89298,
BM-02142,Mrs Claire Marsh,pmoschino@example.com,042904983,"Viale Marino, 5 Piano 8, 13031, Arborio (VC)",1951-10-04,74.0,self-employed,single,primary,yes,258.56,no,yes,unknown,18,dec,3253.0,13,788,18,failure,no,DK,87769,
BM-02143,Donatello Baglioni,nicholas98@example.com,09225 040799,"Ottokar-Mangold-Straße 3-3, 11676 Schwabmünchen",1957-12-05,68.0,unemployed,married,unknown,no,-981.36,yes,no,cellular,17,oct,3954.0,22,709,10,failure,no,SI,93587,pl
BM-02144,Adrien Philippe,hugocalzada@example.net,(463)622-9875x81203,"Junckweg 12/74, 40944 Dresden",1993-04-16,33.0,admin,single,tertiary,unknown,4803.86,no,no,telephone,7,aug,2032.0,41,581,15,failure,no,FI,42456,de
BM-02145,Telse Wulff B.A.,clarkwilliam@example.net,+39 379120762,"Wencke-Henschel-Allee 8-7, 57745 Dinkelsbühl",1948-09-02,77.0,management,single,tertiary,no,3385.4,yes,no,unknown,5,oct,460.0,9,711,3,failure,no,CY,16528,pt
BM-02146,James Smith,severinoberlusconi@example.net,+34 941952023,"91, rue de Raynaud, 26664 Poulain",1943-07-28,82.0,student,married,primary,no,-803.66,yes,yes,cellular,29,sep,76.0,46,270,25,unknown,no,HU,87965,en
BM-02147,Dr Kate Yates,aramos@example.net,+39 3505336964,"Tröstgasse 45/50, 40708 Dessau",2001-05-30,24.0,technician,divorced,unknown,no,-3146.27,no,no,cellular,7,dec,1111.0,42,927,11,other,no,FR,92318,pl
BM-02148,Holly Gamble,simoencarnacion@example.com,01654 32172,"Strada Massimo, 27, 80124, Bagnoli (NA)",1994-07-02,31.0,services,married,secondary,no,-1232.99,no,no,unknown,8,sep,2491.0,22,15,4,success,no,DE,26588,pt
BM-02149,Colette Lambert,rachelsmith@example.org,+39 3534368550,"Strada Serena, 84 Appartamento 5, 10141, Torino (TO)",1985-04-09,41.0,technician,married,unknown,no,7105.02,yes,no,unknown,6,may,3228.0,44,345,17,unknown,no,ES,22565,it
BM-02150,Guiomar del Izquierdo,reyna22@example.com,+33 (0)4 91 92 32 06,"Vicolo Guarato, 621 Piano 7, 90043, Camporeale (PA)",1972-08-30,53.0,services,married,primary,no,4204.49,no,yes,cellular,4,mar,2051.0,50,524,0,success,yes,FI,14835,it
BM-02151,William-Gabriel Peltier,brookesnicholas@example.org,01 45 31 17 36,"Biengasse 55, 50744 Pinneberg",,56.0,blue-collar,divorced,secondary,no,,no,yes,unknown,17,jan,1653.0,30,848,15,failure,no,BE,94623,es
BM-02152,Gianfrancesco Mannoia,campbelllouise@example.org,05286 20150,"Camino de Maribel Barriga 31 Apt. 95 , Albacete, 12385",1982-12-13,43.0,housemaid,divorced,primary,no,-3316.31,no,no,unknown,6,mar,,15,95,0,success,no,BE,47177,pt
BM-02153,Orlando Calgari,angladaangela@example.org,+49(0) 462055471,"69055 Jackson Ferry Apt. 890, Monicahaven, OK 78790",1999-07-05,26.0,entrepreneur,divorced,secondary,yes,3444.21,no,yes,unknown,15,oct,3308.0,4,34,6,success,no,BE,21557,fr
BM-02154,Elpidio Simó,dante26@example.org,0121 496 0103,"Gunter-Pölitz-Ring 9/1, 83467 Bayreuth",1972-10-08,53.0,unemployed,single,unknown,unknown,783.92,yes,yes,telephone,13,apr,2973.0,45,808,4,other,no,IT,27298,en
BM-02155,Irma Cerquiglini,roerrichtdenny@example.com,+39 0399773913,"73 Gavin Divide, New Barrymouth, NG0P 6XF",1943-03-03,83.0,blue-collar,married,unknown,unknown,3172.3,no,yes,telephone,5,apr,1466.0,33,560,4,success,no,LV,98920,it
BM-02156,Mrs Joyce King,romolonecci@example.org,+39 05440474457,"Vial de Clemente Sebastián 86 Piso 4 , Huesca, 33325",1998-07-27,27.0,entrepreneur,divorced,tertiary,yes,828.74,no,yes,cellular,15,jul,2484.0,14,111,9,success,no,NL,28956,pl
BM-02157,Anaïs Rey,berenice38@example.net,(0191)4960208,"Avenida Bernarda Simó 1 Apt. 51 , Albacete, 45157",1939-06-06,86.0,management,divorced,primary,unknown,-141.17,yes,yes,cellular,16,mar,3169.0,38,456,9,other,no,LT,74799,it
BM-02158,Krista Horton,sandalio56@example.com,2415266738,"Zahnstraße 2429, 81227 Spremberg",1963-12-04,,retired,single,unknown,yes,3601.89,no,yes,unknown,2,may,2568.0,32,420,6,failure,no,DE,32655,de
BM-02159,Alison Lee,charrison@example.org,(020) 74960858,"Doris-Stadelmann-Ring 3-3, 79272 Riesa",1998-12-18,27.0,entrepreneur,single,tertiary,yes,-4326.12,no,no,unknown,22,nov,2863.0,37,531,8,failure,no,CZ,82882,pl
BM-02160,Tiziano Moschino-Parisi,amberfernandez@example.net,+39 0122798164,"Elizabeth-Nohlmans-Platz 2, 17017 Prenzlau",1937-05-29,88.0,student,married,unknown,yes,5229.12,yes,yes,cellular,15,apr,2339.0,31,545,24,unknown,no,IE,92344,pt
BM-02161,Martin Marin,christopherherrera@example.com,+33 (0)2 96 42 28 81,"Vicolo Cerutti, 58 Appartamento 9, 57125, Livorno (LI)",1992-09-21,33.0,self-employed,married,tertiary,unknown,5915.02,yes,no,unknown,4,sep,0.0,40,897,14,success,no,IT,46900,it
